[[0.542, 0.8632], [0.8884, 0.0375], [0.2755, 0.6449], [0.212, 0.2087], [0.0425, 0.1797], [0.6036, 0.0067], [0.7834, 0.4936], [0.6592, 0.3061], [0.732, 0.8065], [0.6373, 0.6263]]
[[0.8325, 0.8969], [0.2929, 0.3946], [0.4977, 0.1704], [0.8807, 0.6904], [0.0755, 0.4857], [0.6826, 0.3877], [0.8428, 0.473], [0.9037, 0.0833], [0.0297, 0.7611], [0.605, 0.6212]]
[[0.7789, 0.9246], [0.3178, 0.43], [0.7701, 0.577], [0.8908, 0.6234], [0.2502, 0.5187], [0.2472, 0.9019], [0.442, 0.0453], [0.4219, 0.0818], [0.0024, 0.0864], [0.3379, 0.9892]]
[[0.9265, 0.1419], [0.8396, 0.4152], [0.3, 0.9257], [0.2582, 0.0014], [0.2461, 0.9089], [0.8307, 0.0483], [0.611, 0.2762], [0.13, 0.0306], [0.3552, 0.4599], [0.9175, 0.1135]]
[[0.4641, 0.4328], [0.8526, 0.0415], [0.9954, 0.4841], [0.0299, 0.5372], [0.5855, 0.1932], [0.6815, 0.1192], [0.752, 0.5226], [0.8914, 0.6719], [0.7883, 0.0167], [0.958, 0.7746]]
[[0.6949, 0.4811], [0.0568, 0.5924], [0.6633, 0.8091], [0.8204, 0.8324], [0.9066, 0.753], [0.5739, 0.2354], [0.9213, 0.9395], [0.9144, 0.0707], [0.9764, 0.7676], [0.0376, 0.9547]]
[[0.0261, 0.0622], [0.6236, 0.7868], [0.6588, 0.5437], [0.003, 0.8812], [0.2245, 0.7455], [0.0538, 0.0891], [0.0695, 0.4109], [0.0448, 0.8014], [0.0501, 0.0561], [0.8768, 0.2311]]
[[0.5181, 0.4482], [0.6188, 0.3747], [0.0778, 0.6339], [0.6354, 0.0916], [0.767, 0.6158], [0.0606, 0.3802], [0.1642, 0.6235], [0.5824, 0.7525], [0.0415, 0.5339], [0.5202, 0.6191]]
[[0.1938, 0.418], [0.1437, 0.5848], [0.6072, 0.5813], [0.9539, 0.8252], [0.8528, 0.7501], [0.7798, 0.2024], [0.5507, 0.6542], [0.1113, 0.2567], [0.8721, 0.9165], [0.142, 0.3757]]
[[0.9408, 0.5671], [0.4152, 0.4773], [0.8069, 0.6224], [0.8501, 0.6967], [0.3948, 0.129], [0.1186, 0.3303], [0.571, 0.7082], [0.1995, 0.6947], [0.1913, 0.9761], [0.8488, 0.9693]]
[[0.9093, 0.0691], [0.2301, 0.8914], [0.2516, 0.9412], [0.452, 0.6312], [0.1831, 0.467], [0.3602, 0.3588], [0.6073, 0.6612], [0.8153, 0.8351], [0.8791, 0.2274], [0.7903, 0.0828]]
[[0.2582, 0.708], [0.1936, 0.9911], [0.3543, 0.6896], [0.8451, 0.8057], [0.3424, 0.2758], [0.037, 0.4247], [0.4192, 0.0118], [0.1457, 0.1738], [0.0364, 0.8718], [0.9117, 0.7075]]
[[0.2584, 0.0088], [0.1312, 0.5818], [0.7462, 0.1834], [0.6528, 0.2874], [0.1216, 0.03], [0.2797, 0.9005], [0.3019, 0.0558], [0.6361, 0.0953], [0.2439, 0.3506], [0.0464, 0.4317]]
[[0.625, 0.072], [0.2307, 0.4884], [0.7431, 0.6019], [0.8598, 0.8934], [0.575, 0.2334], [0.4477, 0.472], [0.8593, 0.3924], [0.3845, 0.1893], [0.036, 0.5187], [0.8579, 0.3071]]
[[0.9316, 0.333], [0.0906, 0.3665], [0.5172, 0.9776], [0.6992, 0.6612], [0.8859, 0.9788], [0.2638, 0.4885], [0.059, 0.4829], [0.4628, 0.3183], [0.5137, 0.2511], [0.5249, 0.4247]]
[[0.8179, 0.2237], [0.4622, 0.9255], [0.8208, 0.1973], [0.7901, 0.5025], [0.2693, 0.6424], [0.716, 0.0158], [0.1245, 0.539], [0.4545, 0.81], [0.1091, 0.4163], [0.7156, 0.2559]]
[[0.6668, 0.2283], [0.8256, 0.1139], [0.8948, 0.1426], [0.5971, 0.0831], [0.9558, 0.8277], [0.2679, 0.7096], [0.6439, 0.7264], [0.4576, 0.4623], [0.1719, 0.5349], [0.0112, 0.3445]]
[[0.3554, 0.6152], [0.3056, 0.2799], [0.3396, 0.2919], [0.3284, 0.701], [0.5319, 0.4685], [0.0845, 0.3523], [0.3958, 0.749], [0.1154, 0.2502], [0.8941, 0.6048], [0.9436, 0.3519]]
[[0.652, 0.8975], [0.0034, 0.7902], [0.8105, 0.4768], [0.0794, 0.1399], [0.0279, 0.8193], [0.7641, 0.291], [0.4319, 0.3097], [0.5061, 0.4734], [0.7582, 0.6432], [0.3359, 0.7931]]
[[0.0618, 0.2857], [0.3382, 0.0235], [0.7304, 0.8087], [0.8307, 0.0908], [0.2058, 0.7892], [0.3191, 0.5914], [0.1534, 0.452], [0.5014, 0.9494], [0.1708, 0.6958], [0.9342, 0.6068]]
[[0.6794, 0.1682], [0.7399, 0.6805], [0.5565, 0.4528], [0.108, 0.6513], [0.9086, 0.4382], [0.4927, 0.1382], [0.6522, 0.1825], [0.0259, 0.0035], [0.4582, 0.0952], [0.2063, 0.664]]
[[0.0906, 0.2405], [0.739, 0.8111], [0.3501, 0.5092], [0.3574, 0.3846], [0.6933, 0.1877], [0.1727, 0.6088], [0.6591, 0.5649], [0.157, 0.7389], [0.9943, 0.1234], [0.8384, 0.4852]]
[[0.662, 0.5923], [0.5368, 0.0039], [0.3087, 0.2114], [0.9846, 0.8998], [0.4711, 0.3801], [0.7036, 0.0324], [0.8998, 0.8212], [0.1773, 0.5248], [0.858, 0.2008], [0.3489, 0.5496]]
[[0.2632, 0.1899], [0.3299, 0.9693], [0.3868, 0.8201], [0.1673, 0.8832], [0.4812, 0.6489], [0.9005, 0.6106], [0.0678, 0.8198], [0.7735, 0.3737], [0.6399, 0.9286], [0.4131, 0.723]]
[[0.2621, 0.0962], [0.7612, 0.2155], [0.7331, 0.5068], [0.4718, 0.6938], [0.6224, 0.9013], [0.2197, 0.1359], [0.5142, 0.9357], [0.7885, 0.7617], [0.9906, 0.0038], [0.2651, 0.5633]]
[[0.2926, 0.0733], [0.7317, 0.8045], [0.8292, 0.0719], [0.8204, 0.8216], [0.3668, 0.5219], [0.7053, 0.7456], [0.6729, 0.6273], [0.3223, 0.972], [0.2405, 0.1539], [0.2722, 0.6046]]
[[0.0139, 0.396], [0.4522, 0.4645], [0.3779, 0.34], [0.0644, 0.8135], [0.2832, 0.1823], [0.3131, 0.8389], [0.3993, 0.6472], [0.2519, 0.7559], [0.2788, 0.6564], [0.9486, 0.2635]]
[[0.37952, 0.29255], [0.90498, 0.0046737], [0.13941, 0.042906], [0.42068, 0.22885], [0.53917, 0.30525], [0.57337, 0.5364], [0.96425, 0.40906], [0.075881, 0.91971], [0.00063252, 0.67587], [0.70308, 0.19062]]
[[0.5489, 0.0941], [0.8936, 0.944], [0.6606, 0.0017], [0.8176, 0.9044], [0.8572, 0.1845], [0.1238, 0.507], [0.826, 0.1521], [0.1451, 0.2241], [0.5389, 0.084], [0.5217, 0.683]]
[[0.9038, 0.2103], [0.9947, 0.2957], [0.4768, 0.08], [0.6696, 0.4785], [0.8054, 0.189], [0.4883, 0.2602], [0.7222, 0.9714], [0.5278, 0.0129], [0.0048, 0.378], [0.3814, 0.6728]]
[[0.9908, 0.0215], [0.914, 0.5389], [0.3668, 0.8222], [0.2561, 0.9773], [0.3308, 0.946], [0.1365, 0.887], [0.8101, 0.5804], [0.0434, 0.8616], [0.3348, 0.2403], [0.0306, 0.0168]]
[[0.3647, 0.9993], [0.2495, 0.2725], [0.3415, 0.1263], [0.7669, 0.6165], [0.26, 0.2327], [0.2713, 0.4955], [0.3149, 0.3271], [0.0163, 0.9284], [0.0129, 0.1697], [0.5028, 0.3062]]
[[0.527, 0.2709], [0.9389, 0.0645], [0.4574, 0.8118], [0.1649, 0.9293], [0.6573, 0.0838], [0.7075, 0.9203], [0.5672, 0.2192], [0.8141, 0.553], [0.046, 0.1785], [0.0153, 0.9183]]
[[0.6523, 0.7576], [0.6756, 0.199], [0.6861, 0.922], [0.8119, 0.8058], [0.5525, 0.2677], [0.0961, 0.5258], [0.0805, 0.3284], [0.8817, 0.6317], [0.9181, 0.3458], [0.987, 0.2727]]
[[0.3428, 0.4223], [0.2564, 0.4802], [0.4027, 0.6019], [0.5198, 0.7001], [0.1124, 0.3216], [0.0318, 0.5717], [0.3309, 0.3667], [0.453, 0.091], [0.0439, 0.6271], [0.1394, 0.6527]]
[[0.6509, 0.5872], [0.4183, 0.9006], [0.2298, 0.3238], [0.2045, 0.8242], [0.7253, 0.379], [0.8007, 0.9356], [0.5715, 0.4346], [0.9473, 0.3423], [0.7622, 0.7249], [0.0876, 0.4733]]
[[0.3621, 0.4766], [0.8312, 0.9036], [0.9723, 0.6438], [0.3581, 0.809], [0.673, 0.9646], [0.3123, 0.6309], [0.4877, 0.4156], [0.1098, 0.8246], [0.2999, 0.6388], [0.849, 0.792]]
[[0.6892, 0.7967], [0.6578, 0.9641], [0.8067, 0.9647], [0.4979, 0.5824], [0.8786, 0.5859], [0.5098, 0.4941], [0.3638, 0.1361], [0.8595, 0.7835], [0.507, 0.3938], [0.3317, 0.2737]]
[[0.9985, 0.7787], [0.3999, 0.1173], [0.5266, 0.3704], [0.9145, 0.4498], [0.0684, 0.9035], [0.0275, 0.2354], [0.7061, 0.444], [0.0741, 0.6705], [0.7169, 0.6785], [0.0956, 0.3225]]
[[0.8234, 0.271], [0.094, 0.254], [0.7358, 0.4067], [0.9317, 0.3967], [0.4635, 0.3958], [0.8443, 0.9609], [0.1312, 0.6414], [0.0343, 0.7976], [0.5036, 0.7385], [0.4733, 0.9442]]
[[0.687, 0.134], [0.3231, 0.7805], [0.7586, 0.0976], [0.8362, 0.9485], [0.0023, 0.7201], [0.2961, 0.8509], [0.1108, 0.455], [0.1631, 0.6076], [0.229, 0.3926], [0.9185, 0.1417]]
[[0.281, 0.3901], [0.7585, 0.4736], [0.4055, 0.2392], [0.0333, 0.5201], [0.8435, 0.8891], [0.18, 0.1108], [0.5754, 0.0445], [0.8545, 0.0572], [0.964, 0.7088], [0.2779, 0.9622]]
[[0.7532, 0.3277], [0.0147, 0.3281], [0.0258, 0.601], [0.6835, 0.183], [0.6017, 0.0949], [0.0215, 0.6466], [0.5019, 0.0974], [0.8824, 0.3258], [0.3355, 0.3471], [0.3085, 0.9454]]
[[0.2223, 0.2432], [0.9108, 0.498], [0.8555, 0.4983], [0.942, 0.8831], [0.3973, 0.8621], [0.6129, 0.773], [0.2108, 0.3344], [0.6666, 0.3557], [0.8032, 0.2596], [0.8126, 0.0471]]
[[0.8904, 0.5378], [0.3161, 0.3093], [0.5652, 0.5908], [0.8492, 0.6706], [0.6471, 0.6193], [0.1967, 0.5791], [0.8762, 0.1819], [0.9405, 0.8141], [0.7524, 0.344], [0.4938, 0.6472]]
[[0.1488, 0.1078], [0.8838, 0.6222], [0.0012, 0.4268], [0.68, 0.2346], [0.1375, 0.7887], [0.158, 0.1307], [0.0013, 0.4909], [0.8014, 0.5749], [0.7175, 0.5056], [0.3812, 0.556]]
[[0.795, 0.7901], [0.6791, 0.8109], [0.5153, 0.9877], [0.4947, 0.7597], [0.8006, 0.3823], [0.5646, 0.6729], [0.6735, 0.5248], [0.3314, 0.2041], [0.6216, 0.5725], [0.9902, 0.8311]]
[[0.8878, 0.6579], [0.0889, 0.575], [0.6362, 0.2877], [0.4636, 0.8857], [0.2538, 0.6346], [0.5353, 0.9312], [0.8217, 0.2193], [0.6453, 0.4695], [0.9375, 0.4174], [0.1098, 0.8307]]
[[0.8306, 0.298], [0.8538, 0.5994], [0.5632, 0.2078], [0.2715, 0.3897], [0.9799, 0.9972], [0.0904, 0.6454], [0.412, 0.4466], [0.8911, 0.1761], [0.324, 0.1356], [0.3879, 0.9989]]
[[0.1804, 0.5866], [0.6185, 0.5902], [0.7434, 0.9376], [0.4643, 0.8128], [0.3323, 0.147], [0.6501, 0.5047], [0.4819, 0.7688], [0.8674, 0.833], [0.1113, 0.4266], [0.7826, 0.58]]
[[0.6856, 0.7449], [0.6859, 0.2094], [0.4352, 0.7901], [0.7983, 0.079], [0.7171, 0.8169], [0.5844, 0.0242], [0.9424, 0.9277], [0.7827, 0.4491], [0.778, 0.1308], [0.7593, 0.8136]]
[[0.5185, 0.8278], [0.4748, 0.0634], [0.0372, 0.9894], [0.9174, 0.8502], [0.8873, 0.1663], [0.1578, 0.6975], [0.7263, 0.9302], [0.5863, 0.0017], [0.2182, 0.4084], [0.2945, 0.8471]]
[[0.3011, 0.9434], [0.0514, 0.5136], [0.6255, 0.2118], [0.7041, 0.1871], [0.8224, 0.7042], [0.2653, 0.967], [0.7097, 0.4196], [0.0757, 0.6733], [0.2871, 0.9917], [0.302, 0.5671]]
[[0.4996, 0.1199], [0.6285, 0.1559], [0.9706, 0.3322], [0.0341, 0.5686], [0.5982, 0.5835], [0.4243, 0.0805], [0.5153, 0.6776], [0.7343, 0.7804], [0.0051, 0.7227], [0.6084, 0.1352]]
[[0.9345, 0.7165], [0.4525, 0.9484], [0.6653, 0.8746], [0.5817, 0.8736], [0.7347, 0.493], [0.537, 0.5767], [0.8333, 0.2795], [0.7904, 0.4579], [0.7574, 0.2105], [0.4465, 0.4482]]
[[0.4063, 0.9033], [0.9221, 0.4862], [0.361, 0.6231], [0.4028, 0.8955], [0.1408, 0.4886], [0.3651, 0.8811], [0.0596, 0.3644], [0.8148, 0.0844], [0.7453, 0.0563], [0.8229, 0.2924]]
[[0.2442, 0.9036], [0.7492, 0.7723], [0.5474, 0.1837], [0.9122, 0.8852], [0.9665, 0.7261], [0.8349, 0.9007], [0.5906, 0.7136], [0.885, 0.3186], [0.3668, 0.9086], [0.7352, 0.7617]]
[[0.2365, 0.7488], [0.4294, 0.1058], [0.1466, 0.1925], [0.6198, 0.8525], [0.0418, 0.069], [0.4261, 0.8229], [0.4711, 0.662], [0.2979, 0.1946], [0.2441, 0.3318], [0.4664, 0.2705]]
[[0.2826, 0.1779], [0.4656, 0.2047], [0.952, 0.8203], [0.7833, 0.0682], [0.9384, 0.7705], [0.7743, 0.1829], [0.3844, 0.1266], [0.0959, 0.553], [0.4681, 0.7545], [0.7727, 0.8402]]
[[0.3687, 0.4518], [0.2133, 0.7393], [0.031, 0.6789], [0.5063, 0.5692], [0.0943, 0.1938], [0.934, 0.1303], [0.6296, 0.7896], [0.6964, 0.9779], [0.7574, 0.6479], [0.3943, 0.4764]]
[[0.3691, 0.3399], [0.1622, 0.3506], [0.5998, 0.45], [0.1587, 0.0735], [0.7642, 0.6036], [0.6566, 0.9367], [0.4293, 0.7942], [0.4322, 0.5726], [0.6855, 0.4549], [0.048, 0.3386]]
[[0.44, 0.4727], [0.5588, 0.6842], [0.3836, 0.3535], [0.2228, 0.4808], [0.2197, 0.561], [0.526, 0.3236], [0.8601, 0.4017], [0.0585, 0.5734], [0.9044, 0.4853], [0.2843, 0.8363]]
[[0.4729, 0.9633], [0.5942, 0.0253], [0.2533, 0.0737], [0.6942, 0.6746], [0.8885, 0.3054], [0.4405, 0.9105], [0.4541, 0.63], [0.1576, 0.7706], [0.7265, 0.9346], [0.6195, 0.6416]]
[[0.8111, 0.1679], [0.3994, 0.1696], [0.888, 0.5204], [0.4939, 0.9114], [0.8306, 0.5195], [0.1405, 0.0414], [0.7681, 0.3922], [0.681, 0.0652], [0.0613, 0.5328], [0.2195, 0.9019]]
[[0.0045, 0.1418], [0.3745, 0.519], [0.5504, 0.1498], [0.893, 0.8621], [0.4207, 0.127], [0.4998, 0.4103], [0.5382, 0.3445], [0.5132, 0.6127], [0.4634, 0.6553], [0.8921, 0.3821]]
[[0.1688, 0.152], [0.8767, 0.1293], [0.6026, 0.0448], [0.9998, 0.7297], [0.0901, 0.62], [0.0564, 0.3878], [0.6096, 0.6449], [0.9509, 0.0834], [0.1713, 0.5959], [0.8346, 0.6061]]
[[0.0503, 0.0334], [0.3857, 0.9588], [0.437, 0.9488], [0.6732, 0.5325], [0.235, 0.5332], [0.8781, 0.3298], [0.6617, 0.1178], [0.0213, 0.29], [0.747, 0.9686], [0.1355, 0.9839]]
[[0.0768, 0.3624], [0.2883, 0.0392], [0.1138, 0.8316], [0.443, 0.3191], [0.5426, 0.1917], [0.868, 0.871], [0.5549, 0.7386], [0.1289, 0.8301], [0.8548, 0.8939], [0.1215, 0.8387]]
[[0.0822, 0.9251], [0.1382, 0.238], [0.2698, 0.343], [0.7899, 0.5572], [0.2988, 0.619], [0.1819, 0.7924], [0.0153, 0.5773], [0.8556, 0.0838], [0.7272, 0.613], [0.0855, 0.676]]
[[0.6388, 0.3268], [0.8857, 0.2004], [0.6862, 0.4398], [0.3538, 0.547], [0.9975, 0.5043], [0.0701, 0.5307], [0.768, 0.995], [0.982, 0.5163], [0.0977, 0.2511], [0.4497, 0.1945]]
[[0.2789, 0.9125], [0.2797, 0.3266], [0.7982, 0.2172], [0.852, 0.4841], [0.4529, 0.4408], [0.4384, 0.1891], [0.4236, 0.8021], [0.7776, 0.2786], [0.0298, 0.2366], [0.4173, 0.7884]]
[[0.3341, 0.0346], [0.5529, 0.1484], [0.9338, 0.5325], [0.9774, 0.4489], [0.5955, 0.0217], [0.6246, 0.8686], [0.4773, 0.6901], [0.1409, 0.4168], [0.8394, 0.8164], [0.3746, 0.822]]
[[0.3673, 0.9789], [0.411, 0.3883], [0.3643, 0.5538], [0.4471, 0.8292], [0.9905, 0.449], [0.7618, 0.4695], [0.4741, 0.5779], [0.3406, 0.983], [0.8261, 0.7861], [0.9063, 0.983]]
[[0.5364, 0.1753], [0.2145, 0.636], [0.5809, 0.3649], [0.6565, 0.9911], [0.3483, 0.0841], [0.7121, 0.5635], [0.927, 0.228], [0.1561, 0.4562], [0.0364, 0.6707], [0.5279, 0.9189]]
[[0.5313, 0.772], [0.0721, 0.8724], [0.2919, 0.2093], [0.4291, 0.3571], [0.7827, 0.7274], [0.8651, 0.377], [0.6873, 0.4332], [0.3215, 0.2098], [0.5703, 0.669], [0.4566, 0.356]]
[[0.3315, 0.7308], [0.0823, 0.0757], [0.8784, 0.2303], [0.9788, 0.2102], [0.6057, 0.9059], [0.8007, 0.6824], [0.3072, 0.87], [0.4669, 0.1479], [0.4001, 0.2965], [0.5878, 0.59]]
[[0.5873, 0.1922], [0.3822, 0.534], [0.0996, 0.4068], [0.3906, 0.2213], [0.9884, 0.3956], [0.0658, 0.5527], [0.6362, 0.2228], [0.5148, 0.5563], [0.887, 0.5415], [0.4651, 0.6389]]
[[0.9807, 0.858], [0.2444, 0.0426], [0.738, 0.1256], [0.1108, 0.8046], [0.1789, 0.1789], [0.8048, 0.5635], [0.9853, 0.9073], [0.2989, 0.3252], [0.6585, 0.6549], [0.732, 0.176]]
[[0.33442, 0.8796], [0.99374, 0.25513], [0.69173, 0.33681], [0.81199, 0.88347], [0.40526, 0.90044], [0.70389, 0.41011], [0.53267, 0.00017047], [0.93271, 0.54778], [0.10663, 0.18842], [0.90884, 0.019837]]
[[0.7913, 0.958], [0.0658, 0.5601], [0.1068, 0.9027], [0.2234, 0.9341], [0.8146, 0.3188], [0.4566, 0.3265], [0.9077, 0.6682], [0.044, 0.4998], [0.4894, 0.0791], [0.1851, 0.5612]]
[[0.0684, 0.581], [0.5023, 0.2322], [0.039, 0.926], [0.8569, 0.8485], [0.3708, 0.2434], [0.6286, 0.4981], [0.2596, 0.1937], [0.2537, 0.3621], [0.7075, 0.3849], [0.1867, 0.9794]]
[[0.1441, 0.1298], [0.8622, 0.0138], [0.8793, 0.1317], [0.6587, 0.4725], [0.1592, 0.9245], [0.5915, 0.4129], [0.3285, 0.4658], [0.5143, 0.2085], [0.8223, 0.8639], [0.6028, 0.3028]]
[[0.5979, 0.1047], [0.9641, 0.6105], [0.4893, 0.4187], [0.4886, 0.8819], [0.5583, 0.4755], [0.5276, 0.1017], [0.9862, 0.437], [0.5623, 0.8405], [0.4562, 0.0721], [0.1887, 0.8254]]
[[0.1948, 0.188], [0.7149, 0.4753], [0.4615, 0.574], [0.2274, 0.0077], [0.7027, 0.929], [0.8886, 0.1833], [0.1566, 0.8779], [0.2632, 0.9845], [0.7327, 0.4394], [0.4611, 0.4056]]
[[0.3471, 0.4747], [0.8018, 0.3454], [0.6329, 0.7464], [0.0778, 0.5977], [0.2652, 0.3442], [0.2135, 0.0536], [0.9199, 0.4001], [0.7937, 0.0408], [0.7379, 0.5376], [0.0603, 0.7323]]
[[0.8528, 0.9075], [0.8885, 0.069], [0.3318, 0.7488], [0.3679, 0.5661], [0.132, 0.6064], [0.2488, 0.9045], [0.9343, 0.0346], [0.2082, 0.8804], [0.1542, 0.1926], [0.7627, 0.5132]]
[[0.5293, 0.6593], [0.0519, 0.9399], [0.9278, 0.8144], [0.1055, 0.2692], [0.9258, 0.9631], [0.9309, 0.1751], [0.649, 0.6978], [0.7898, 0.5673], [0.0699, 0.1758], [0.4364, 0.1985]]
[[0.6138, 0.5855], [0.0678, 0.5277], [0.9793, 0.3669], [0.1922, 0.9841], [0.9321, 0.3893], [0.2932, 0.8027], [0.159, 0.9859], [0.7737, 0.6326], [0.1406, 0.4664], [0.4066, 0.8072]]
[[0.6593, 0.6161], [0.424, 0.91], [0.0096, 0.524], [0.0069, 0.4239], [0.1117, 0.6121], [0.6104, 0.0847], [0.7044, 0.7291], [0.8371, 0.0737], [0.5055, 0.4119], [0.6962, 0.596]]
[[0.8098, 0.4725], [0.59, 0.4136], [0.8552, 0.504], [0.4803, 0.7186], [0.1042, 0.5727], [0.4939, 0.7395], [0.8041, 0.7664], [0.1457, 0.1848], [0.8924, 0.5228], [0.9097, 0.7492]]
[[0.3568, 0.7664], [0.93, 0.3054], [0.9081, 0.6318], [0.7603, 0.3774], [0.7846, 0.9681], [0.3727, 0.7952], [0.3029, 0.8264], [0.1828, 0.0585], [0.4998, 0.1161], [0.5649, 0.9997]]
[[0.5982, 0.5733], [0.9301, 0.3531], [0.7702, 0.3097], [0.2779, 0.3174], [0.2344, 0.5116], [0.0406, 0.0061], [0.3948, 0.0683], [0.7555, 0.6389], [0.8178, 0.8411], [0.9742, 0.8328]]
[[0.5653, 0.5021], [0.6513, 0.8537], [0.3002, 0.0708], [0.1161, 0.3179], [0.2855, 0.8678], [0.3272, 0.1345], [0.1745, 0.8316], [0.3898, 0.7241], [0.223, 0.6252], [0.7409, 0.4804]]
[[0.1272, 0.6067], [0.8045, 0.8368], [0.5463, 0.0157], [0.6916, 0.9132], [0.7923, 0.6919], [0.1983, 0.4733], [0.7533, 0.8367], [0.2054, 0.1739], [0.4637, 0.1838], [0.8759, 0.6775]]
[[0.452, 0.0408], [0.004, 0.2354], [0.7225, 0.2068], [0.434, 0.2279], [0.9308, 0.8531], [0.3366, 0.6604], [0.9897, 0.1882], [0.9679, 0.0068], [0.968, 0.5694], [0.3574, 0.4927]]
[[0.1123, 0.4817], [0.0401, 0.565], [0.0411, 0.1857], [0.8892, 0.6707], [0.092, 0.0795], [0.8267, 0.1605], [0.6788, 0.0686], [0.4821, 0.1417], [0.295, 0.5561], [0.0431, 0.6883]]
[[0.4348, 0.2443], [0.5291, 0.8523], [0.7479, 0.755], [0.8614, 0.8603], [0.892, 0.2256], [0.0109, 0.7221], [0.8765, 0.9358], [0.672, 0.7091], [0.2344, 0.8272], [0.8276, 0.8202]]
[[0.329, 0.9977], [0.8235, 0.7835], [0.9643, 0.3021], [0.2125, 0.063], [0.4777, 0.8039], [0.5034, 0.7931], [0.2188, 0.0125], [0.139, 0.7292], [0.3158, 0.4979], [0.1168, 0.332]]
[[0.6576, 0.1579], [0.0283, 0.9796], [0.9894, 0.8936], [0.7561, 0.4736], [0.3295, 0.7348], [0.6584, 0.7509], [0.6725, 0.5125], [0.8719, 0.384], [0.1989, 0.1437], [0.0205, 0.935]]
[[0.5231, 0.4305], [0.8036, 0.0753], [0.892, 0.1986], [0.8126, 0.2818], [0.3691, 0.1132], [0.3767, 0.7777], [0.1137, 0.4425], [0.2784, 0.4761], [0.6129, 0.0894], [0.4246, 0.5579]]
[[0.3181, 0.4535], [0.6056, 0.9397], [0.8199, 0.4761], [0.5077, 0.2512], [0.7248, 0.7289], [0.0171, 0.3911], [0.625, 0.0088], [0.6451, 0.064], [0.3146, 0.0916], [0.6856, 0.8668]]
[[0.766, 0.996], [0.3721, 0.7867], [0.671, 0.3621], [0.9187, 0.0228], [0.5292, 0.7318], [0.7233, 0.0915], [0.0044, 0.4115], [0.7302, 0.3238], [0.8391, 0.2228], [0.2128, 0.8125]]
[[0.3612, 0.7728], [0.7333, 0.8216], [0.0939, 0.0571], [0.5778, 0.1209], [0.9449, 0.634], [0.3578, 0.553], [0.3453, 0.0853], [0.5661, 0.377], [0.2792, 0.688], [0.099, 0.3423]]
[[0.8276, 0.1958], [0.4365, 0.1625], [0.4774, 0.2261], [0.6135, 0.4055], [0.4869, 0.8636], [0.0611, 0.5534], [0.4941, 0.1562], [0.0408, 0.7638], [0.6713, 0.6008], [0.1401, 0.9498]]
[[0.9333, 0.6453], [0.4258, 0.4124], [0.2186, 0.7947], [0.2083, 0.4458], [0.0719, 0.6409], [0.1547, 0.3953], [0.5911, 0.4317], [0.9365, 0.2784], [0.854, 0.7686], [0.029, 0.138]]
[[0.2154, 0.3628], [0.2608, 0.6915], [0.0914, 0.4796], [0.0756, 0.7949], [0.8122, 0.5281], [0.3355, 0.557], [0.2241, 0.9477], [0.0476, 0.8334], [0.9721, 0.5152], [0.2013, 0.7389]]
[[0.3799, 0.1053], [0.5598, 0.9759], [0.6831, 0.7364], [0.9164, 0.268], [0.0262, 0.9426], [0.8187, 0.8449], [0.9805, 0.2748], [0.0512, 0.8428], [0.0338, 0.9092], [0.6722, 0.649]]
[[0.5234, 0.0621], [0.1898, 0.1554], [0.6112, 0.4637], [0.999, 0.4482], [0.7783, 0.1077], [0.6471, 0.0327], [0.3823, 0.5628], [0.2249, 0.7769], [0.3465, 0.7056], [0.4371, 0.4422]]
[[0.2322, 0.6254], [0.0017, 0.8573], [0.6049, 0.6324], [0.5067, 0.8349], [0.0397, 0.3999], [0.1243, 0.3426], [0.4066, 0.5694], [0.2514, 0.1192], [0.6065, 0.9945], [0.248, 0.6906]]
[[0.2965, 0.3448], [0.6004, 0.7293], [0.4961, 0.2601], [0.8033, 0.3925], [0.8919, 0.0404], [0.506, 0.0637], [0.7254, 0.2327], [0.1006, 0.146], [0.6594, 0.3225], [0.4985, 0.4212]]
[[0.6572, 0.2957], [0.2565, 0.0016], [0.0081, 0.6792], [0.6678, 0.6919], [0.3546, 0.2046], [0.7675, 0.6848], [0.3386, 0.838], [0.7371, 0.8102], [0.5612, 0.7869], [0.5514, 0.7715]]
[[0.9082, 0.3478], [0.6017, 0.5639], [0.6261, 0.3697], [0.2903, 0.8441], [0.524, 0.174], [0.696, 0.7244], [0.9338, 0.3825], [0.9444, 0.8469], [0.6598, 0.1033], [0.0655, 0.0696]]
[[0.9943, 0.2161], [0.5034, 0.0406], [0.7123, 0.7964], [0.2331, 0.2241], [0.8609, 0.342], [0.8239, 0.2666], [0.3487, 0.537], [0.6156, 0.5733], [0.0459, 0.9505], [0.9557, 0.556]]
[[0.9852, 0.856], [0.4323, 0.2255], [0.251, 0.1997], [0.1316, 0.2868], [0.3261, 0.1696], [0.3202, 0.043], [0.5282, 0.6838], [0.0036, 0.4403], [0.5304, 0.6119], [0.3632, 0.7893]]
[[0.3976, 0.5524], [0.5138, 0.5312], [0.7403, 0.2961], [0.7376, 0.9553], [0.7244, 0.3548], [0.2742, 0.3871], [0.4382, 0.5724], [0.3445, 0.8322], [0.0561, 0.883], [0.7479, 0.5403]]
